,Date,0
244,2013-01-11,1.9624100485077633
245,2013-01-18,1.9624100485077633
246,2013-01-25,1.9624100485077633
247,2013-02-01,1.9624100485077633
248,2013-02-08,1.9624100485077633
249,2013-02-15,1.9624100485077633
250,2013-02-22,1.9624100485077633
251,2013-03-01,1.9624100485077633
252,2013-03-08,1.9624100485077633
253,2013-03-15,1.9624100485077633
254,2013-03-22,1.9624100485077633
255,2013-03-29,1.9624100485077633
256,2013-04-05,1.9624100485077633
257,2013-04-12,1.9624100485077633
258,2013-04-19,1.9624100485077633
259,2013-04-26,1.9624100485077633
260,2013-05-03,1.9624100485077633
261,2013-05-10,1.9624100485077633
262,2013-05-17,1.9624100485077633
263,2013-05-24,1.9624100485077633
264,2013-05-31,1.9624100485077633
265,2013-06-07,1.9624100485077633
266,2013-06-14,1.9624100485077633
267,2013-06-21,1.9624100485077633
268,2013-06-28,1.9624100485077633
269,2013-07-05,1.9624100485077633
270,2013-07-12,1.9624100485077633
271,2013-07-19,1.9624100485077633
272,2013-07-26,1.9624100485077633
273,2012-11-02,1.9624100485077633
274,2012-11-09,1.9624100485077633
275,2012-11-16,1.9624100485077633
276,2012-11-23,1.9624100485077633
277,2012-11-30,1.9624100485077633
278,2012-12-07,1.9624100485077633
279,2012-12-14,1.9624100485077633
280,2012-12-21,1.9624100485077633
281,2012-12-28,1.9624100485077633
282,2013-01-04,1.9624100485077633
283,2013-01-11,1.9624100485077633
284,2013-01-18,1.9624100485077633
285,2013-01-25,1.9624100485077633
286,2013-02-01,1.9624100485077633
287,2013-02-08,1.9624100485077633
288,2013-02-15,1.9624100485077633
289,2013-02-22,1.9624100485077633
290,2013-03-01,1.9624100485077633
291,2013-03-08,1.9624100485077633
292,2013-03-15,1.9624100485077633
293,2013-03-22,1.9624100485077633
294,2013-03-29,1.9624100485077633
295,2013-04-05,1.9624100485077633
296,2013-04-12,1.9624100485077633
297,2013-04-19,1.9624100485077633
298,2013-04-26,1.9624100485077633
299,2013-05-03,1.9624100485077633
300,2013-05-10,1.9624100485077633
301,2013-05-17,1.9624100485077633
302,2013-05-24,1.9624100485077633
303,2013-05-31,1.9624100485077633
304,2013-06-07,1.9624100485077633
305,2013-06-14,1.9624100485077633
306,2013-06-21,1.9624100485077633
307,2013-06-28,1.9624100485077633
308,2013-07-05,1.9624100485077633
309,2013-07-12,1.9624100485077633
310,2013-07-19,1.9624100485077633
311,2013-07-26,1.9624100485077633
312,2012-11-02,1.9624100485077633
313,2012-11-09,1.9624100485077633
314,2012-11-16,1.9624100485077633
315,2012-11-23,1.9624100485077633
316,2012-11-30,1.9624100485077633
317,2012-12-07,1.9624100485077633
318,2012-12-14,1.9624100485077633
319,2012-12-21,1.9624100485077633
320,2012-12-28,1.9624100485077633
321,2013-01-04,1.9624100485077633
322,2013-01-11,1.9624100485077633
323,2013-01-18,1.9624100485077633
324,2013-01-25,1.9624100485077633
325,2013-02-01,1.9624100485077633
326,2013-02-08,1.9624100485077633
327,2013-02-15,1.9624100485077633
328,2013-02-22,1.9624100485077633
329,2013-03-01,1.9624100485077633
330,2013-03-08,1.9624100485077633
331,2013-03-15,1.9624100485077633
332,2013-03-22,1.9624100485077633
333,2013-03-29,1.9624100485077633
334,2013-04-05,1.9624100485077633
335,2013-04-12,1.9624100485077633
336,2013-04-19,1.9624100485077633
337,2013-04-26,1.9624100485077633
338,2013-05-03,1.9624100485077633
339,2013-05-10,1.9624100485077633
340,2013-05-17,1.9624100485077633
341,2013-05-24,1.9624100485077633
342,2013-05-31,1.9624100485077633
343,2013-06-07,1.9624100485077633
344,2013-06-14,1.9624100485077633
345,2013-06-21,1.9624100485077633
346,2013-06-28,1.9624100485077633
347,2013-07-05,1.9624100485077633
348,2013-07-12,1.9624100485077633
349,2013-07-19,1.9624100485077633
350,2013-07-26,1.9624100485077633
351,2012-11-02,1.9624100485077633
352,2012-11-09,1.9624100485077633
353,2012-11-16,1.9624100485077633
354,2012-11-23,1.9624100485077633
355,2012-11-30,1.9624100485077633
356,2012-12-07,1.9624100485077633
357,2012-12-14,1.9624100485077633
358,2012-12-21,1.9624100485077633
359,2012-12-28,1.9624100485077633
360,2013-01-04,1.9624100485077633
361,2013-01-11,1.9624100485077633
362,2013-01-18,1.9624100485077633
363,2013-01-25,1.9624100485077633
364,2013-02-01,1.9624100485077633
365,2013-02-08,1.9624100485077633
366,2013-02-15,1.9624100485077633
367,2013-02-22,1.9624100485077633
368,2013-03-01,1.9624100485077633
369,2013-03-08,1.9624100485077633
370,2013-03-15,1.9624100485077633
371,2013-03-22,1.9624100485077633
372,2013-03-29,1.9624100485077633
373,2013-04-05,1.9624100485077633
374,2013-04-12,1.9624100485077633
375,2013-04-19,1.9624100485077633
376,2013-04-26,1.9624100485077633
377,2013-05-03,1.9624100485077633
378,2013-05-10,1.9624100485077633
379,2013-05-17,1.9624100485077633
380,2013-05-24,1.9624100485077633
381,2013-05-31,1.9624100485077633
382,2013-06-07,1.9624100485077633
383,2013-06-14,1.9624100485077633
384,2013-06-21,1.9624100485077633
385,2013-06-28,1.9624100485077633
386,2013-07-05,1.9624100485077633
387,2013-07-12,1.9624100485077633
388,2013-07-19,1.9624100485077633
389,2013-07-26,1.9624100485077633
390,2012-11-02,1.9624100485077633
391,2012-11-09,1.9624100485077633
392,2012-11-16,1.9624100485077633
393,2012-11-23,1.9624100485077633
394,2012-11-30,1.9624100485077633
395,2012-12-07,1.9624100485077633
396,2012-12-14,1.9624100485077633
397,2012-12-21,1.9624100485077633
398,2012-12-28,1.9624100485077633
399,2013-01-04,1.9624100485077633
400,2013-01-11,1.9624100485077633
401,2013-01-18,1.9624100485077633
402,2013-01-25,1.9624100485077633
403,2013-02-01,1.9624100485077633
404,2013-02-08,1.9624100485077633
405,2013-02-15,1.9624100485077633
406,2013-02-22,1.9624100485077633
407,2013-03-01,1.9624100485077633
408,2013-03-08,1.9624100485077633
409,2013-03-15,1.9624100485077633
410,2013-03-22,1.9624100485077633
411,2013-03-29,1.9624100485077633
412,2013-04-05,1.9624100485077633
413,2013-04-12,1.9624100485077633
414,2013-04-19,1.9624100485077633
415,2013-04-26,1.9624100485077633
416,2013-05-03,1.9624100485077633
417,2013-05-10,1.9624100485077633
418,2013-05-17,1.9624100485077633
419,2013-05-24,1.9624100485077633
420,2013-05-31,1.9624100485077633
421,2013-06-07,1.9624100485077633
422,2013-06-14,1.9624100485077633
423,2013-06-21,1.9624100485077633
424,2013-06-28,1.9624100485077633
425,2013-07-05,1.9624100485077633
426,2013-07-12,1.9624100485077633
427,2013-07-19,1.9624100485077633
428,2013-07-26,1.9624100485077633
429,2012-11-02,1.9624100485077633
430,2012-11-09,1.9624100485077633
431,2012-11-16,1.9624100485077633
432,2012-11-23,1.9624100485077633
433,2012-11-30,1.9624100485077633
434,2012-12-07,1.9624100485077633
435,2012-12-14,1.9624100485077633
436,2012-12-21,1.9624100485077633
437,2012-12-28,1.9624100485077633
438,2013-01-04,1.9624100485077633
439,2013-01-11,1.9624100485077633
440,2013-01-18,1.9624100485077633
441,2013-01-25,1.9624100485077633
442,2013-02-01,1.9624100485077633
443,2013-02-08,1.9624100485077633
444,2013-02-15,1.9624100485077633
445,2013-02-22,1.9624100485077633
446,2013-03-01,1.9624100485077633
447,2013-03-08,1.9624100485077633
448,2013-03-15,1.9624100485077633
449,2013-03-22,1.9624100485077633
450,2013-03-29,1.9624100485077633
451,2013-04-05,1.9624100485077633
452,2013-04-12,1.9624100485077633
453,2013-04-19,1.9624100485077633
454,2013-04-26,1.9624100485077633
455,2013-05-03,1.9624100485077633
456,2013-05-10,1.9624100485077633
457,2013-05-17,1.9624100485077633
458,2013-05-24,1.9624100485077633
459,2013-05-31,1.9624100485077633
460,2013-06-07,1.9624100485077633
461,2013-06-14,1.9624100485077633
462,2013-06-21,1.9624100485077633
463,2013-06-28,1.9624100485077633
464,2013-07-05,1.9624100485077633
465,2013-07-12,1.9624100485077633
466,2013-07-19,1.9624100485077633
467,2013-07-26,1.9624100485077633
468,2012-11-02,1.9624100485077633
469,2012-11-09,1.9624100485077633
470,2012-11-16,1.9624100485077633
471,2012-11-23,1.9624100485077633
472,2012-11-30,1.9624100485077633
473,2012-12-07,1.9624100485077633
474,2012-12-14,1.9624100485077633
475,2012-12-21,1.9624100485077633
476,2012-12-28,1.9624100485077633
477,2013-01-04,1.9624100485077633
478,2013-01-11,1.9624100485077633
479,2013-01-18,1.9624100485077633
480,2013-01-25,1.9624100485077633
481,2013-02-01,1.9624100485077633
482,2013-02-08,1.9624100485077633
483,2013-02-15,1.9624100485077633
484,2013-02-22,1.9624100485077633
485,2013-03-01,1.9624100485077633
486,2013-03-08,1.9624100485077633
487,2013-03-15,1.9624100485077633
488,2013-03-22,1.9624100485077633
489,2013-03-29,1.9624100485077633
490,2013-04-05,1.9624100485077633
491,2013-04-12,1.9624100485077633
492,2013-04-19,1.9624100485077633
493,2013-04-26,1.9624100485077633
494,2013-05-03,1.9624100485077633
495,2013-05-10,1.9624100485077633
496,2013-05-17,1.9624100485077633
497,2013-05-24,1.9624100485077633
498,2013-05-31,1.9624100485077633
499,2013-06-07,1.9624100485077633
500,2013-06-14,1.9624100485077633
501,2013-06-21,1.9624100485077633
502,2013-06-28,1.9624100485077633
503,2013-07-05,1.9624100485077633
504,2013-07-12,1.9624100485077633
505,2013-07-19,1.9624100485077633
506,2013-07-26,1.9624100485077633
507,2012-11-02,1.9624100485077633
508,2012-11-09,1.9624100485077633
509,2012-11-16,1.9624100485077633
510,2012-11-23,1.9624100485077633
511,2012-11-30,1.9624100485077633
512,2012-12-07,1.9624100485077633
513,2012-12-14,1.9624100485077633
514,2012-12-21,1.9624100485077633
515,2012-12-28,1.9624100485077633
516,2013-01-04,1.9624100485077633
517,2013-01-11,1.9624100485077633
518,2013-01-18,1.9624100485077633
519,2013-01-25,1.9624100485077633
520,2013-02-01,1.9624100485077633
521,2013-02-08,1.9624100485077633
522,2013-02-15,1.9624100485077633
523,2013-02-22,1.9624100485077633
524,2013-03-01,1.9624100485077633
525,2013-03-08,1.9624100485077633
526,2013-03-15,1.9624100485077633
527,2013-03-22,1.9624100485077633
528,2013-03-29,1.9624100485077633
529,2013-04-05,1.9624100485077633
530,2013-04-12,1.9624100485077633
531,2013-04-19,1.9624100485077633
532,2013-04-26,1.9624100485077633
533,2013-05-03,1.9624100485077633
534,2013-05-10,1.9624100485077633
535,2013-05-17,1.9624100485077633
536,2013-05-24,1.9624100485077633
537,2013-05-31,1.9624100485077633
538,2013-06-07,1.9624100485077633
539,2013-06-14,1.9624100485077633
540,2013-06-21,1.9624100485077633
541,2013-06-28,1.9624100485077633
542,2013-07-05,1.9624100485077633
543,2013-07-12,1.9624100485077633
544,2013-07-19,1.9624100485077633
545,2013-07-26,1.9624100485077633
546,2012-11-02,1.9624100485077633
547,2012-11-09,1.9624100485077633
548,2012-11-16,1.9624100485077633
549,2012-11-23,1.9624100485077633
550,2012-11-30,1.9624100485077633
551,2012-12-07,1.9624100485077633
552,2012-12-14,1.9624100485077633
553,2012-12-21,1.9624100485077633
554,2012-12-28,1.9624100485077633
555,2013-01-04,1.9624100485077633
556,2013-01-11,1.9624100485077633
557,2013-01-18,1.9624100485077633
558,2013-01-25,1.9624100485077633
559,2013-02-01,1.9624100485077633
560,2013-02-08,1.9624100485077633
561,2013-02-15,1.9624100485077633
562,2013-02-22,1.9624100485077633
563,2013-03-01,1.9624100485077633
564,2013-03-08,1.9624100485077633
565,2013-03-15,1.9624100485077633
566,2013-03-22,1.9624100485077633
567,2013-03-29,1.9624100485077633
568,2013-04-05,1.9624100485077633
569,2013-04-12,1.9624100485077633
570,2013-04-19,1.9624100485077633
571,2013-04-26,1.9624100485077633
572,2013-05-03,1.9624100485077633
573,2013-05-10,1.9624100485077633
574,2013-05-17,1.9624100485077633
575,2013-05-24,1.9624100485077633
576,2013-05-31,1.9624100485077633
577,2013-06-07,1.9624100485077633
578,2013-06-14,1.9624100485077633
579,2013-06-21,1.9624100485077633
580,2013-06-28,1.9624100485077633
581,2013-07-05,1.9624100485077633
582,2013-07-12,1.9624100485077633
583,2013-07-19,1.9624100485077633
584,2013-07-26,1.9624100485077633
585,2012-11-02,1.9624100485077633
586,2012-11-09,1.9624100485077633
587,2012-11-16,1.9624100485077633
588,2012-11-23,1.9624100485077633
589,2012-11-30,1.9624100485077633
590,2012-12-07,1.9624100485077633
591,2012-12-14,1.9624100485077633
592,2012-12-21,1.9624100485077633
593,2012-12-28,1.9624100485077633
594,2013-01-04,1.9624100485077633
595,2013-01-11,1.9624100485077633
596,2013-01-18,1.9624100485077633
597,2013-01-25,1.9624100485077633
598,2013-02-01,1.9624100485077633
599,2013-02-08,1.9624100485077633
600,2013-02-15,1.9624100485077633
601,2013-02-22,1.9624100485077633
602,2013-03-01,1.9624100485077633
603,2013-03-08,1.9624100485077633
604,2013-03-15,1.9624100485077633
605,2013-03-22,1.9624100485077633
606,2013-03-29,1.9624100485077633
607,2013-04-05,1.9624100485077633
608,2013-04-12,1.9624100485077633
609,2013-04-19,1.9624100485077633
610,2013-04-26,1.9624100485077633
611,2013-05-03,1.9624100485077633
612,2013-05-10,1.9624100485077633
613,2013-05-17,1.9624100485077633
614,2013-05-24,1.9624100485077633
615,2013-05-31,1.9624100485077633
616,2013-06-07,1.9624100485077633
617,2013-06-14,1.9624100485077633
618,2013-06-21,1.9624100485077633
619,2013-06-28,1.9624100485077633
620,2013-07-05,1.9624100485077633
621,2013-07-12,1.9624100485077633
622,2013-07-19,1.9624100485077633
623,2013-07-26,1.9624100485077633
624,2012-11-02,1.9624100485077633
625,2012-11-09,1.9624100485077633
626,2012-11-16,1.9624100485077633
627,2012-11-23,1.9624100485077633
628,2012-11-30,1.9624100485077633
629,2012-12-07,1.9624100485077633
630,2012-12-14,1.9624100485077633
631,2012-12-21,1.9624100485077633
632,2012-12-28,1.9624100485077633
633,2013-01-04,1.9624100485077633
634,2013-01-11,1.9624100485077633
635,2013-01-18,1.9624100485077633
636,2013-01-25,1.9624100485077633
637,2013-02-01,1.9624100485077633
638,2013-02-08,1.9624100485077633
639,2013-02-15,1.9624100485077633
640,2013-02-22,1.9624100485077633
641,2013-03-01,1.9624100485077633
642,2013-03-08,1.9624100485077633
643,2013-03-15,1.9624100485077633
644,2013-03-22,1.9624100485077633
645,2013-03-29,1.9624100485077633
646,2013-04-05,1.9624100485077633
647,2013-04-12,1.9624100485077633
648,2013-04-19,1.9624100485077633
649,2013-04-26,1.9624100485077633
650,2013-05-03,1.9624100485077633
651,2013-05-10,1.9624100485077633
652,2013-05-17,1.9624100485077633
653,2013-05-24,1.9624100485077633
654,2013-06-07,1.9624100485077633
655,2013-07-05,1.9624100485077633
656,2012-11-02,1.9624100485077633
657,2012-11-09,1.9624100485077633
658,2012-11-16,1.9624100485077633
659,2012-11-23,1.9624100485077633
660,2012-11-30,1.9624100485077633
661,2012-12-07,1.9624100485077633
662,2012-12-14,1.9624100485077633
663,2012-12-21,1.9624100485077633
664,2012-12-28,1.9624100485077633
665,2013-01-04,1.9624100485077633
666,2013-01-11,1.9624100485077633
667,2013-01-18,1.9624100485077633
668,2013-01-25,1.9624100485077633
669,2013-02-01,1.9624100485077633
670,2013-02-08,1.9624100485077633
671,2013-02-15,1.9624100485077633
672,2013-02-22,1.9624100485077633
673,2013-03-01,1.9624100485077633
674,2013-03-08,1.9624100485077633
675,2013-03-15,1.9624100485077633
676,2013-03-22,1.9624100485077633
677,2013-03-29,1.9624100485077633
678,2013-04-05,1.9624100485077633
679,2013-04-12,1.9624100485077633
680,2013-04-19,1.9624100485077633
681,2013-04-26,1.9624100485077633
682,2013-05-03,1.9624100485077633
683,2013-05-10,1.9624100485077633
684,2013-05-17,1.9624100485077633
685,2013-05-24,1.9624100485077633
686,2013-05-31,1.9624100485077633
687,2013-06-07,1.9624100485077633
688,2013-06-14,1.9624100485077633
689,2013-06-21,1.9624100485077633
690,2013-06-28,1.9624100485077633
691,2013-07-05,1.9624100485077633
692,2013-07-12,1.9624100485077633
693,2013-07-19,1.9624100485077633
694,2013-07-26,1.9624100485077633
695,2012-11-02,1.9624100485077633
696,2012-11-09,1.9624100485077633
697,2012-11-16,1.9624100485077633
698,2012-11-23,1.9624100485077633
699,2012-11-30,1.9624100485077633
700,2012-12-07,1.9624100485077633
701,2012-12-14,1.9624100485077633
702,2012-12-21,1.9624100485077633
703,2012-12-28,1.9624100485077633
704,2013-01-04,1.9624100485077633
705,2013-01-11,1.9624100485077633
706,2013-01-18,1.9624100485077633
707,2013-01-25,1.9624100485077633
708,2013-02-01,1.9624100485077633
709,2013-02-08,1.9624100485077633
710,2013-02-15,1.9624100485077633
711,2013-02-22,1.9624100485077633
712,2013-03-01,1.9624100485077633
713,2013-03-08,1.9624100485077633
714,2013-03-15,1.9624100485077633
715,2013-03-22,1.9624100485077633
716,2013-03-29,1.9624100485077633
717,2013-04-05,1.9624100485077633
718,2013-04-12,1.9624100485077633
719,2013-04-19,1.9624100485077633
720,2013-04-26,1.9624100485077633
721,2013-05-03,1.9624100485077633
722,2013-05-10,1.9624100485077633
723,2013-05-17,1.9624100485077633
724,2013-05-24,1.9624100485077633
725,2013-05-31,1.9624100485077633
726,2013-06-07,1.9624100485077633
727,2013-06-14,1.9624100485077633
728,2013-06-21,1.9624100485077633
729,2013-06-28,1.9624100485077633
730,2013-07-05,1.9624100485077633
731,2013-07-12,1.9624100485077633
732,2013-07-19,1.9624100485077633
733,2013-07-26,1.9624100485077633
734,2012-11-02,1.9624100485077633
735,2012-11-09,1.9624100485077633
736,2012-11-16,1.9624100485077633
737,2012-11-23,1.9624100485077633
738,2012-11-30,1.9624100485077633
739,2012-12-07,1.9624100485077633
740,2012-12-14,1.9624100485077633
741,2012-12-21,1.9624100485077633
742,2012-12-28,1.9624100485077633
743,2013-01-04,1.9624100485077633
744,2013-01-11,1.9624100485077633
745,2013-01-18,1.9624100485077633
746,2013-01-25,1.9624100485077633
747,2013-02-01,1.9624100485077633
748,2013-02-08,1.9624100485077633
749,2013-02-15,1.9624100485077633
750,2013-02-22,1.9624100485077633
751,2013-03-01,1.9624100485077633
752,2013-03-08,1.9624100485077633
753,2013-03-15,1.9624100485077633
754,2013-03-22,1.9624100485077633
755,2013-03-29,1.9624100485077633
756,2013-04-05,1.9624100485077633
757,2013-04-12,1.9624100485077633
758,2013-04-19,1.9624100485077633
759,2013-04-26,1.9624100485077633
760,2013-05-03,1.9624100485077633
761,2013-05-10,1.9624100485077633
762,2013-05-17,1.9624100485077633
763,2013-05-24,1.9624100485077633
764,2013-05-31,1.9624100485077633
765,2013-06-07,1.9624100485077633
766,2013-06-14,1.9624100485077633
767,2013-06-21,1.9624100485077633
768,2013-06-28,1.9624100485077633
769,2013-07-05,1.9624100485077633
770,2013-07-12,1.9624100485077633
771,2013-07-19,1.9624100485077633
772,2013-07-26,1.9624100485077633
773,2012-11-02,1.9624100485077633
774,2012-11-09,1.9624100485077633
775,2012-11-16,1.9624100485077633
776,2012-11-23,1.9624100485077633
