,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,Fico_avg,Loan_Purpose_credit_card,Loan_Purpose_debt_consolidation,Loan_Purpose_educational,Loan_Purpose_home_improvement,Loan_Purpose_house,Loan_Purpose_major_purchase,Loan_Purpose_medical,Loan_Purpose_moving,Loan_Purpose_other,Loan_Purpose_renewable_energy,Loan_Purpose_small_business,Loan_Purpose_vacation,Loan_Purpose_wedding,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Home_Ownership_NONE,Home_Ownership_OTHER,Home_Ownership_OWN,Home_Ownership_RENT,ln_Interest_Rate
Loan_Purpose_credit_card,-0.009285150179020315,-0.0014145394260852743,-0.08936891682632846,0.09373526875685062,-0.04195204727029769,0.07976950170030357,0.10630401301847035,-0.045441664633045636,0.025418031407242442,-0.0839197812191729,1.0,-0.4864044077874205,-0.03610458545536023,-0.1182368027934188,-0.041731989295847344,-0.09535105284764855,-0.05121439899766764,-0.050343401548571434,-0.13740687824720813,-0.018603199140417772,-0.08823906452685677,-0.0427711880608617,-0.05850007549676762,-0.02351496236451203,0.010058451568674536,0.006467078221552571,0.008571807025467454,-0.005654886033609803,-0.006578874416230825,0.016547253054591617,-0.007798187750200678,0.02495342539031652,-0.023755469770384695,-0.01713012586031638,-0.009296014700554443,0.03222595123001769,-0.016107616684348562,-0.00836707926029744,-0.04477966544807773,0.02345323221780145,0.012651666758522879,-0.03909990208778673,0.02368005982539761,0.01070355097150862,0.0012765406795826814,0.04304641041517983,0.014990217441815938,-0.002428084544093008,-0.02255181313728237,0.018187605686850485,0.01005845156867502,0.00294967776558544,-0.02174559216235145,-0.010141728967430088,0.003100957006557238,-0.022377462625107022,0.005176551605694047,0.01810650381695263,-0.02956646561248735,0.03377067231345877,0.008627404556441206,0.04145417842712583,-0.029214266767602054,0.026050824825193216,0.00486129035630907,-0.02700559366363239,-0.008999040819204067,0.007583736586520879,-0.00929601470055444,0.02605082482519316,0.009567748116824376,0.021993715391096413,0.005053895414026681
Loan_Purpose_debt_consolidation,0.19156253897672454,0.13019942666084963,0.06292308309333529,0.12675254796275728,0.00822966525591679,0.08874527655923714,0.04959924274186537,-0.010891305811480241,0.0616350519886818,-0.11385406610046228,-0.4864044077874205,1.0,-0.0813204933919668,-0.266311744588162,-0.09399542792043336,-0.21476481630294683,-0.11535322017234424,-0.11339142109861898,-0.30948963943453894,-0.04190108579526995,-0.1987460643369314,-0.09633607676703708,-0.13176318029592968,0.007420035919988122,0.0022669930981602813,0.011626997666815925,0.022490701764647826,0.02651942350526661,0.02208011105300258,0.0030152355173198152,0.025772781662492278,-0.017075796609698015,-0.005093758686796682,0.020003574561829836,-0.020937963765371936,-0.03580362641661884,0.03311568815261978,0.026510233825971903,0.05012294616154956,0.012848362050782285,0.008730994685003032,-0.002709718501424585,-0.027262428372277554,-0.03185326640881156,0.005245775990793744,-0.020937963765371062,-0.009996603820803885,-0.017539977678633172,0.012008305451147628,-0.00902262599367244,-0.00886755060596595,0.0019263762420849758,-0.043168224653891696,0.009069305499660863,0.008960760884113104,0.01703379609277928,-0.025792034017826565,0.0016384389130238302,0.04841111691336918,-0.001827361813566083,-0.018779027929341996,0.006379060122497286,-0.008191757208665601,-0.011006014662145574,0.01424429193189558,0.03479030457049015,0.022378171989270723,-0.001827361813565635,-0.02093796376537188,-0.011006014662147252,-0.051835535415634626,-0.0018142509234251416,0.13356483392468327
Loan_Purpose_educational,-0.07046649015202144,-0.03846578331925405,-0.028645540213083576,-0.06666911427690045,-0.03420599284132143,-0.0246069372084719,-0.04159313161147205,0.05764260683442573,-0.032328347608653704,0.035225038061745186,-0.03610458545536023,-0.0813204933919668,1.0,-0.019767656267726454,-0.006977046065851984,-0.01594145640720255,-0.008562381690183085,-0.008416762240256663,-0.022972643659503866,-0.0031102130419610793,-0.014752424420678981,-0.007150786589067234,-0.009780452082053427,-0.009652286562443484,-0.005617152523542361,0.02790317056087696,0.019189559686137954,-0.012286875292021021,-0.011099013840935623,-0.005164952445607747,-0.004402034151068226,0.04097282772844341,0.01099585132882943,-0.005395700907398895,-0.0015541728033815476,-0.01594145640720267,-0.0026929840995855857,-0.007150786589067156,-0.0074865778966298376,-0.0073205400739989905,0.017289051977269113,0.050691834039392134,-0.010518721137449935,-0.009652286562443359,-0.008985760275484712,-0.00155417280338146,-0.004116899959128288,-0.012593132649179155,-0.006036217303823309,-0.015356722916026083,-0.005617152523542311,-0.008846772198468023,0.008043605782600141,0.017897820297411396,-0.007150786589067205,-0.008562381690182927,-0.015525686691442811,-0.00603621730382331,-0.008268699620194102,-0.0031102130419608594,-0.021249670584317815,-0.0062354331650420905,-0.013942564585638167,-0.003478020681849376,-0.011973568413361139,-0.007964697012706136,-0.006036217303823483,-0.0031102130419608867,-0.001554172803381542,-0.0034780206818493297,0.03436566655405585,0.0012889949823383599,-0.03667330445743256
Loan_Purpose_home_improvement,0.02050114991705731,-0.08866122223316152,0.05131130180462107,-0.09878605878527658,0.09071422660138105,-0.031754940485752337,-0.027629159158468204,0.04584902508914848,0.02792038371529813,0.14506587267079274,-0.1182368027934188,-0.266311744588162,-0.019767656267726454,1.0,-0.02284872155058452,-0.0522057465467555,-0.02804044479601718,-0.02756356414591139,-0.07523177191359481,-0.010185455433147517,-0.048311854988871146,-0.023417694264757063,-0.03202943253526895,-0.004246733991972307,0.004878102009704717,-0.03483488525572996,-0.05894783058057528,0.0031592916626644444,-0.0004782567578403174,0.0336669432148916,-0.014415965098207518,-0.008502232627077099,0.04348485385869345,0.030767615703376473,-0.005089669939224537,-0.026701375839314388,-0.008819096685161582,-0.023417694264756796,0.01054751313026599,-0.006050755649017028,0.02546737391790082,0.039778631619487956,0.003323847502077491,0.023116242760425225,-9.38658457782547e-05,-0.005089669939224529,-0.013482195750164426,0.07534194634228458,0.045257528823481746,-0.006293394205057069,-0.018395285441174195,0.01570098861994379,0.002743295442663635,0.027038293744162716,-0.00507676830551781,-0.012667393921008113,-0.016000302407389384,-0.01976765626772663,-0.011172501520334034,-0.010185455433147663,-0.010387877616485734,0.0005709555322184512,0.02173610853968846,-0.01138996723781057,-0.028092116091981614,0.006916779336422297,0.02358246712641298,0.031695529078150785,-0.005089669939224549,-0.011389967237810546,0.04837336677732656,-0.18368369903435577,-0.0977475606022587
Loan_Purpose_house,0.005537370479302738,0.008394303464620344,0.0175392226387495,-0.04421503912724315,0.012568667038331942,-0.03288808693583027,-0.01964733999172175,0.01680360096938487,0.02048905358304154,0.024776590151164003,-0.041731989295847344,-0.09399542792043336,-0.006977046065851984,-0.02284872155058452,1.0,-0.018426155009260724,-0.009896948449483007,-0.009728632174723903,-0.0265532509847278,-0.003594983178394038,-0.017051795782913718,-0.008265336539061667,-0.011304872122169638,0.06224281068157809,-0.006492664187362574,-0.012295064009419434,-0.005505578565765902,-0.014201956391383363,-0.01282895014477033,-0.005969982412349503,-0.005088152647520451,0.029474190673779984,-0.01813909827408672,-0.006236696244292185,-0.001796412338670843,-0.018426155009260967,-0.003112723278785284,0.04093309524107013,-0.00865346561120284,-0.008461548475211706,-0.015574556885358833,0.012587160542845708,0.02161459683504021,-0.011156730216509494,-0.010386316499748093,-0.0017964123386708945,-0.004758576309893842,-0.014555948234510778,-0.006977046065851951,-0.017750282637735138,-0.006492664187362709,0.029718339458356044,0.0142426938976018,-0.015353400342715958,-0.008265336539061622,-0.009896948449483047,0.028787704100785672,-0.00697704606585203,-0.009557491927643528,-0.0035949831783940365,-0.006916808599056391,-0.007207312501073547,0.0097107471179388,-0.004020118775359886,0.01598737395596059,-0.009206106268408617,-0.006977046065851853,-0.0035949831783940764,-0.0017964123386708458,-0.004020118775359884,0.006620339266654208,0.03453210317637855,0.0031788884833775645
Loan_Purpose_major_purchase,-0.11111009076810524,-0.11158238442095231,-0.02032592989110164,-0.11214045617919245,0.027780306734943118,-0.06839018086090397,-0.06891027383300846,0.0044021578938621825,-0.0642369364215265,0.11651397355033453,-0.09535105284764855,-0.21476481630294683,-0.01594145640720255,-0.0522057465467555,-0.018426155009260724,1.0,-0.022612975574856666,-0.022228399275462333,-0.06067001551190388,-0.008213972945295292,-0.03896068000299706,-0.018884998161783084,-0.02582986043428707,-0.008886781043352443,-0.014834719755687986,-0.0129759066260685,0.0027207373431732164,-0.006114846946558615,-0.0002902192056704166,-0.01364047384522992,-0.011625631084854616,0.00948692611991866,0.010895118093312738,0.01514342953740505,-0.004104520554399008,0.04044176822850919,-0.007112084682842613,-0.01888499816178292,0.0015065048500607578,0.024170990022675802,-0.023519294069960242,0.015646229667104324,-0.02777960534422055,-0.02549137940537056,-0.005930996200923349,-0.004104520554399194,-0.010872600823977164,-0.02039525811519052,-0.01594145640720277,0.0021615384618602616,0.01341112897943812,-0.005291608474950495,0.011397867941335987,-0.01062040505648248,0.0033745470548405894,-0.003955404968539423,0.06471818035482253,-0.01594145640720278,-0.0218373706420549,-0.008213972945295455,0.02371371820100923,-0.01646757911077477,-0.013451806390922274,-0.00918534113209153,-0.01812667108294633,-0.021034509500544613,-0.015941456407202903,-0.008213972945295692,-0.004104520554399019,-0.009185341132091613,0.044330944944106124,-0.009371048159246177,-0.11181161285912107
Loan_Purpose_medical,-0.05223900011460904,-0.03727644139753958,-0.02287423494277926,-0.021717371121437,-0.020079600849553694,-0.03406558614112781,-0.016880139580735122,0.007749243946838769,-0.010085594272002693,0.02247647769053195,-0.05121439899766764,-0.11535322017234424,-0.008562381690183085,-0.02804044479601718,-0.009896948449483007,-0.022612975574856666,1.0,-0.011939187618535838,-0.03258672336409291,-0.004411841035972615,-0.020926332235492052,-0.010143399595945141,-0.013873583341018165,0.016334053802631043,-0.00796793778250499,0.01224595681692649,-0.01161041913057193,-0.01742894775562968,-0.015743964822228163,-0.00732649141423859,-0.0062442908724962,-0.015042136669911445,-0.003331532337617422,-0.0076538083918803795,0.1815117404966174,0.014702165637776899,-0.003820001266627864,-0.010143399595944779,-0.010619719979867565,-0.010384195123684305,0.002705554406205971,-0.01842828082594506,-0.014920818906635089,0.016334053802630484,0.019441344616409933,-0.002204596038420505,0.06368193030140988,0.005396227621248277,0.03900640547749606,-0.0024718899740652483,-0.007967937782505267,-0.012549157274607118,0.02354801868389123,0.00327302775658973,0.030108186102251362,0.05533063427800455,-0.022023205720266507,-0.008562381690183132,-0.011729160609365413,-0.004411841035972457,-0.0012703813151390677,-0.008844969635022971,-0.01977754506065406,-0.004933576626786347,0.007418526659193952,-0.011297932535705059,-0.008562381690183259,-0.004411841035972536,-0.002204596038420618,0.07729270048632571,-0.018957454596689023,0.02394667853934344,-0.04523505377655122
Loan_Purpose_moving,-0.0653381913947494,0.012362225689079624,-0.01225152882134196,-0.01026575718728694,-0.008707448593669542,-0.04910640956689027,-0.020276102452848485,0.017325801415466434,-0.03287895532468045,-0.008763329942178271,-0.050343401548571434,-0.11339142109861898,-0.008416762240256663,-0.02756356414591139,-0.009728632174723903,-0.022228399275462333,-0.011939187618535838,1.0,-0.032032524672319616,-0.004336809358097429,-0.02057044048721899,-0.009970891954615303,-0.013637636889700577,-0.013458925844081695,-0.00783242797239386,-0.014832155258727848,-0.00022507398355804776,-0.017132535626761265,-0.015476209006145323,-0.007201890609435139,-0.006138094929015075,-0.014290331364572258,-0.0026332445562017733,-0.007523640944528081,-0.0021671027247559213,-0.02222839927546224,-0.003755034940284094,-0.009970891954615063,0.028687993380596917,-0.010207592300246838,0.04777411932337222,0.004850229728700161,-0.014667062239360228,-0.013458925844081508,-0.012529536956662852,-0.0021671027247560006,-0.005740510385694381,0.05339775574696409,-0.008416762240256686,-0.001775257389998003,-0.007832427972394009,0.020896310035777015,0.037547894060190226,0.003966982513056816,-0.00997089195461513,-0.01193918761853581,-0.021648659569599736,-0.00841676224025667,-0.011529684111139252,-0.004336809358097422,-0.00027011144154885636,-0.008694544244112831,0.002045536412019282,0.07876536006535939,0.008119534013191971,-0.011105789884199233,-0.008416762240256675,-0.004336809358097551,-0.0021671027247559256,-0.004849671851157906,-0.01817605601266103,0.08026874280778026,0.009555671936950885
Loan_Purpose_other,-0.14633279055728987,0.006912992479974265,-0.02865723215303898,-0.04855267479648415,-0.04079719429876726,-0.08222081647690627,-0.04797798049509619,0.026847803549924946,-0.04984877189121197,-0.0018508362138241875,-0.13740687824720813,-0.30948963943453894,-0.022972643659503866,-0.07523177191359481,-0.0265532509847278,-0.06067001551190388,-0.03258672336409291,-0.032032524672319616,1.0,-0.011836852837098977,-0.0561447960323434,-0.027214472893772185,-0.037222457244465976,-0.012687365586937196,0.019528790024864653,0.02519336322648249,-0.022598185678768916,-0.008623076328411201,-0.02122539687214592,-0.019656782729821787,0.009293479120235483,0.008275909143563841,-0.029404589852188828,-0.02053496552558244,-0.005914872874897397,0.006571763169828344,-0.010248962385980675,0.005022524137467624,-0.0130844526081014,-0.027860520927336,-0.007594442420951738,-0.004225120376269803,0.04848560984063001,0.04743093230415889,0.017359373896886247,-0.005914872874897799,0.012171454736109926,-0.029298633253687575,-0.003924017076167428,-0.004312047349825148,-0.0009244881746170532,-0.007495971674491052,0.03644514374808814,-0.015129310126921631,0.005022524137467589,-0.03258672336409369,0.009811200362449682,0.034173236090510324,0.02444608908471035,-0.011836852837099262,-0.01728248146682009,-0.02373081964302954,0.04001189034450588,-0.013236655630987856,0.022835325772674137,-0.0013108542400782344,-0.0229726436595033,-0.011836852837099732,0.06765319770840245,-0.013236655630987592,0.010411056591661683,0.04978168997780252,0.007845442002754338
Loan_Purpose_renewable_energy,-0.03984356141425565,-0.030727064485617864,-0.021210850245519886,-0.01887973390736729,-0.04073722834390392,-0.04164437977481072,-0.03356285594847367,-0.013550545444564304,-0.020398143400656234,0.02199062534214913,-0.018603199140417772,-0.04190108579526995,-0.0031102130419610793,-0.010185455433147517,-0.003594983178394038,-0.008213972945295292,-0.004411841035972615,-0.004336809358097429,-0.011836852837098977,1.0,-0.007601313956122136,-0.0036845044818896726,-0.005039462314024223,-0.004973423924324645,-0.002894286298530118,-0.005480867988101471,-0.018322360129132055,-0.006330918496586322,-0.005718862635896357,-0.0026612863071154,-0.0022681860739400947,-0.010779035958174376,0.04348292806050329,-0.002780181442785971,-0.0008008009452335731,-0.008213972945295312,-0.0013875832904523433,-0.0036845044818895794,-0.0038575238500786866,-0.0037719714295124515,-0.006942793481711811,0.11635604208253475,-0.005419861814074011,-0.004973423924324568,-0.004629990504657,-0.0008008009452336503,-0.002121268221609448,-0.006488720242031015,-0.0031102130419610927,-0.00791268396930482,-0.002894286298530158,-0.004558375698883772,-0.013491791551413237,-0.006844206779438667,-0.0036845044818896765,0.08750151388011848,-0.007999744012287693,-0.003110213041961109,-0.004260518815731973,-0.001602564102564002,-0.010949076095530348,-0.0032128607331455565,-0.007184026689226304,-0.0017920801621979885,-0.006169484424369449,-0.004103878849506735,-0.0031102130419612133,-0.0016025641025640852,-0.0008008009452335778,-0.0017920801621979846,-0.011804804116247547,0.023427912454533066,-0.03153126821186536
Loan_Purpose_small_business,0.017778366471667,-0.010026143240622263,0.03128217441624481,-0.0743764318302386,0.00828422419970037,-0.0506638493095648,-0.052767549511067886,0.018896059634360134,-0.01254663402779128,0.06755847127015213,-0.08823906452685677,-0.1987460643369314,-0.014752424420678981,-0.048311854988871146,-0.017051795782913718,-0.03896068000299706,-0.020926332235492052,-0.02057044048721899,-0.0561447960323434,-0.007601313956122136,1.0,-0.017476415011899917,-0.023903277976619303,0.047765199737228,-0.013728236392433386,-0.009756980799809358,0.01690800034190536,0.012408792625914348,0.004053283912876032,-0.01262306619444771,-0.010758505342368562,-0.01635393255735818,-0.027107614489123473,-0.013187011968998304,-0.003798374986274253,0.01646307099705453,-0.006581612688142289,-0.01747641501189977,-0.018297083923670094,-0.017891289979209624,-0.0329311962638948,-0.018333413469521644,-0.009291506765966148,-0.005751232594592581,-0.002837880328926828,-0.0037983749862744013,-0.01006164166026107,-0.003139651320942396,-0.014752424420678856,-0.01458491382065439,0.016617113723468538,-0.021621378365917782,0.022543037434001854,0.02009199581341107,-0.017476415011899827,0.05925118590815757,0.007487142033493456,-0.014752424420678848,-0.020208577667829693,-0.00760131395612214,0.01668004384579377,-0.015239304993081411,0.028692446335292447,-0.008500230303181006,-0.01476499436206369,0.002048104671551075,-0.014752424420678891,-0.0076013139561223715,-0.0037983749862742634,-0.008500230303180962,-0.007723142331247816,0.004902389143991648,-0.011296456574980199
Loan_Purpose_vacation,-0.060090202986314734,-0.023689995710315798,-0.006390329395869262,-0.04148680728297776,0.018924958329112757,-0.00010895598851007019,-0.0006444079196831709,-0.006198337105543252,-0.01294936660366365,0.023438336123295916,-0.0427711880608617,-0.09633607676703708,-0.007150786589067234,-0.023417694264757063,-0.008265336539061667,-0.018884998161783084,-0.010143399595945141,-0.009970891954615303,-0.027214472893772185,-0.0036845044818896726,-0.017476415011899917,1.0,-0.011586383004976766,-0.011434552109455489,-0.006654342763414332,-0.01260123238408617,-0.007379954403241623,-0.014555609686894996,-0.013148413208280857,-0.00611864530752257,-0.00521485645524008,-0.024782413530167087,0.04915991092672729,-0.006392000775520608,-0.0018411461152123283,0.003374547054840663,-0.0031902354760641374,-0.00847115772488925,-0.008868951882717035,-0.00867225567786097,-0.015962390308925684,0.01155342190133048,-0.012460971210591884,-0.011434552109455298,-0.010644953757681609,-0.001841146115212459,-0.004877073096361516,-0.014918416539619575,-0.007150786589067259,0.05092736796931672,-0.006654342763414555,0.028508916620055558,0.04138815429710184,-0.01573572658558378,-0.008471157724889124,-0.010143399595945079,0.004415649596721067,-0.00715078658906731,-0.00979549001916544,-0.0036845044818897593,0.02649609607207718,-0.007386787057080973,-0.0165170170055076,-0.004120226691063095,-0.014184451639824094,-0.009435354248822211,-0.007150786589067257,-0.003684504481889676,-0.0018411461152123437,-0.004120226691063166,0.0213249054013798,0.01208233127449957,-0.025117227632061687
Loan_Purpose_wedding,-0.024480121740558983,-0.02949442451073283,-0.027688742780943496,-0.02779618970181362,0.00032411476541451055,-0.02290721413168064,-0.02901669230460482,-0.01857645207441824,-0.03580842213242541,-0.007492205413948172,-0.05850007549676762,-0.13176318029592968,-0.009780452082053427,-0.03202943253526895,-0.011304872122169638,-0.02582986043428707,-0.013873583341018165,-0.013637636889700577,-0.037222457244465976,-0.005039462314024223,-0.023903277976619303,-0.011586383004976766,1.0,-0.015639550641499772,-0.00910144355792117,0.0067826654392942045,0.002091501486880398,-0.019908361310262444,0.028128312907092824,-0.008368746080157913,-0.007132593462269155,-0.021039086543028784,0.007837140645688767,-0.008742626634810183,-0.002518218259152744,0.039744804288452604,-0.00436342838867745,-0.011586383004976232,-0.012130463946381332,-0.011861433710007275,-0.02183247836960429,-0.021049857865996797,0.007234960381381823,0.010742957188288991,-0.014559581501403303,-0.002518218259152881,-0.006670591986699556,0.02046998786485492,-0.009780452082053472,-0.007914048396368306,-0.009101443557920879,-0.014334379829758128,0.03223057811256559,-0.0020908421079764232,-0.011586383004976743,-0.013873583341018049,0.008439149506754872,-0.009780452082053482,-0.013397731782282912,-0.005039462314024154,0.028991630861866718,-0.010103240524975106,-0.004025101213478228,-0.005635419155250471,0.002041277366165704,-0.01290515790932648,-0.009780452082053503,-0.005039462314023909,-0.0025182182591527392,-0.005635419155250454,-0.01332572986488989,0.03318361883019147,-0.02659672921363198
State_AL,0.005323320252156037,0.0011395376909897183,0.013200624622362156,0.009836251725125079,-0.02332228471405752,-0.017186322789972074,-0.013411852404711598,0.0009073217138403139,0.028827628769219363,0.010375968145505933,-0.02351496236451203,0.007420035919988122,-0.009652286562443484,-0.004246733991972307,0.06224281068157809,-0.008886781043352443,0.016334053802631043,-0.013458925844081695,-0.012687365586937196,-0.004973423924324645,0.047765199737228,-0.011434552109455489,-0.015639550641499772,1.0,-0.008982175937874948,-0.01700941630632746,-0.056861915270987745,-0.01964747710465768,-0.017748012830054727,-0.008259079913314238,-0.007039126152211511,-0.03345183835689702,-0.025094255201029706,-0.008628061042544747,-0.0024852188897000888,-0.025491379405370537,-0.004306248918646694,-0.011434552109455248,-0.011971503276491756,-0.011705998480429997,-0.021546380047042332,-0.020774015200602104,-0.016820088737494937,-0.015434606011372603,-0.014368789060241473,-0.0024852188896998754,-0.0065831788609158025,-0.02013720164974078,-0.009652286562443504,-0.024556354217342577,-0.008982175937875076,-0.014146538488299441,-0.04187064890348697,-0.02124042444568713,-0.011434552109455544,-0.013691780393380294,-0.024826537793729838,-0.00965228656244354,-0.013222164513915103,-0.004973423924324601,-0.033979543729724324,-0.00997084510390832,-0.02229502717053215,-0.005561571196261751,-0.01914647993663084,-0.012736045453662921,-0.009652286562443341,-0.004973423924324762,-0.0024852188897000744,-0.005561571196261738,-0.00048204242385951364,-0.0421195237648797,-0.0010201685958954288
State_AR,-0.03533922672155335,0.002957303199895404,-0.02486440497709384,-0.011260973161526069,0.0050369288209519076,-0.01103825381648058,-0.016625295147630257,0.026682668898378236,-0.013454279031676815,-0.027512862928047235,0.010058451568674536,0.0022669930981602813,-0.005617152523542361,0.004878102009704717,-0.006492664187362574,-0.014834719755687986,-0.00796793778250499,-0.00783242797239386,0.019528790024864653,-0.002894286298530118,-0.013728236392433386,-0.006654342763414332,-0.00910144355792117,-0.008982175937874948,1.0,-0.009898637500136698,-0.03309081726817166,-0.011433858172950541,-0.010328464080635147,-0.004806375284972618,-0.0040964226428248955,-0.019467312437103656,-0.014603613145647126,-0.005021104019744081,-0.0014462742550712339,-0.014834719755687991,-0.002506023502709954,-0.006654342763414089,-0.006966821737534092,-0.006812311101574821,-0.012538925597727306,-0.012089447526578298,-0.009788458235961793,-0.008982175937874832,-0.00836192328188976,-0.0014462742550711847,-0.0038310839107700673,-0.011718853593100029,-0.005617152523542318,-0.014290581425300562,-0.005227181342983179,-0.008232584461191418,-0.024366643036240913,-0.012360874597364862,-0.006654342763414232,-0.007967937782504717,-0.014447814879582481,-0.005617152523542302,-0.007694644609392965,-0.002894286298530101,-0.019774410817108738,-0.005802537810594327,-0.012974601129298132,-0.003236558869013543,-0.011142302644790112,-0.0074117474027701,-0.005617152523542569,-0.002894286298529919,-0.0014462742550712306,-0.003236558869013542,0.01967989409883728,-0.010706264512046272,0.005302482155532886
State_AZ,-0.0014311490025272738,0.0029803947986404133,-0.007792956985192883,-0.020173974994701947,-0.0067062525075559055,-0.028174504021551947,-0.010375111776001866,-0.009841100855314451,-0.03946282603900795,0.009247951520401568,0.006467078221552571,0.011626997666815925,0.02790317056087696,-0.03483488525572996,-0.012295064009419434,-0.0129759066260685,0.01224595681692649,-0.014832155258727848,0.02519336322648249,-0.005480867988101471,-0.009756980799809358,-0.01260123238408617,0.0067826654392942045,-0.01700941630632746,-0.009898637500136698,1.0,-0.06266360074929253,-0.021652131398488234,-0.01955886263724494,-0.009101763170972856,-0.007757336148879128,-0.03686496723046818,-0.027654650419776675,-0.00950839186182763,-0.002738788581716844,-0.028092293655506008,-0.004745620362577653,-0.012601232384085484,-0.013192969285537934,-0.012900374735070002,-0.02374478155415368,-0.022893611449533363,-0.018536261400816954,-0.017009416306327258,-0.015834852847125044,-0.0027387885817171326,-0.007254868040157232,-0.022191823092376908,-0.010637120269063096,-0.027061866790812183,-0.009898637500136377,-0.015589925798149953,-0.04614275853175546,-0.023407608957014343,-0.012601232384086157,-0.015088768220855244,-0.02735961750284851,-0.010637120269063109,-0.014571236902464925,-0.005480867988101592,-0.03744651497887729,-0.01098818169853697,-0.02456981398974511,-0.00612902459089626,-0.02110001692320069,-0.01403551856510369,-0.010637120269063069,-0.005480867988101295,-0.0027387885817168616,-0.006129024590896174,-0.04037315754360376,0.017404121283986045,0.008409036344632224
State_CA,-0.01241295684837973,-0.014027003638641585,-0.03554963532467907,-0.058152836625203506,0.016501371801419158,-0.03402130886172235,-0.004082362958209829,-0.04704973908056255,-0.0182324031821113,-0.01934173080480266,0.008571807025467454,0.022490701764647826,0.019189559686137954,-0.05894783058057528,-0.005505578565765902,0.0027207373431732164,-0.01161041913057193,-0.00022507398355804776,-0.022598185678768916,-0.018322360129132055,0.01690800034190536,-0.007379954403241623,0.002091501486880398,-0.056861915270987745,-0.03309081726817166,-0.06266360074929253,1.0,-0.07238235803301038,-0.06538462990421133,-0.030426892782432973,-0.025932517782048303,-0.12323836429041375,-0.09244858028626905,-0.031786239026288764,-0.009155679505640172,-0.09391160712626634,-0.01586445167226502,-0.04212550244110503,-0.04410365930122306,-0.04312552541127161,-0.07937801818385017,-0.07653258471932146,-0.06196610784474181,-0.05686191527098729,-0.05293538853457052,-0.009155679505640496,-0.024252783538970146,-0.07418652948825591,-0.035559540702274094,-0.09046692425073959,-0.03309081726817184,-0.052116605523115436,-0.1542537132815046,-0.07825086136053656,-0.04212550244110431,-0.05044125234318985,-0.09146229501801485,-0.03555954070227464,-0.04871116228915972,-0.018322360129132315,-0.12518245914944415,-0.036733127432006255,-0.08213607428663755,-0.020489126181929954,-0.07053665763104947,-0.04692027363316233,-0.035559540702274336,-0.0183223601291326,-0.009155679505640191,-0.020489126181930016,-0.04535235950876721,0.15807204234739944,-0.003214920208041981
State_CO,-0.0029833355074399396,-0.005245064832469732,-0.021126303928219594,0.016662877773460233,-0.022768142265297976,-0.004869825343745544,-0.024885406279588344,0.02482249343272833,-0.05514596941500845,0.004420823451201415,-0.005654886033609803,0.02651942350526661,-0.012286875292021021,0.0031592916626644444,-0.014201956391383363,-0.006114846946558615,-0.01742894775562968,-0.017132535626761265,-0.008623076328411201,-0.006330918496586322,0.012408792625914348,-0.014555609686894996,-0.019908361310262444,-0.01964747710465768,-0.011433858172950541,-0.021652131398488234,-0.07238235803301038,1.0,-0.022592327622402816,-0.010513393304811361,-0.008960453529585482,-0.04258250762873695,-0.031943724650783455,-0.010983087722879103,-0.00316355864214833,-0.03244924378789657,-0.005481638272704904,-0.014555609686895303,-0.015239121514334887,-0.01490114726361775,-0.02742745803492117,-0.026444276434711908,-0.021411126926383837,-0.019647477104657442,-0.018290745735569717,-0.0031635586421485226,-0.008380055561534297,-0.025633644815657605,-0.012286875292021092,-0.031259003754523396,-0.011433858172950692,-0.018007831936508057,-0.05329922999539114,-0.02703799194370916,-0.014555609686894932,-0.017428947755629417,-0.03160293385725538,-0.012286875292021044,-0.016831150362355655,-0.006330918496586542,-0.04325425002520481,-0.01269238429207587,-0.02838044816679653,-0.007079600390444279,-0.02437250590734496,-0.016212345250040304,-0.012286875292021132,-0.006330918496586307,-0.0031635586421483427,0.05094991100664091,0.02025937932970983,0.01060196782708816,-0.0033108758449547572
